Start time:, 1647416506286884927
End time:, 1647416506304101572
Total time:, 17216645

Reaction Executions
Reactor, Reaction, Occurrences, Total Time, Pct Total Time, Avg Time, Max Time, Min Time
worker, 1, 12, 7236, 0.042029, 603, 1060, 294
worker, 2, 16, 129529, 0.752348, 8095, 18169, 1495
worker, 3, 12, 86906, 0.504779, 7242, 16450, 1111
worker, 0, 16, 4524, 0.026277, 282, 426, 160
worker, 1, 14, 6629, 0.038503, 473, 867, 248
worker, 2, 16, 451506, 2.622497, 28219, 312228, 3071
worker, 3, 12, 97157, 0.564320, 8096, 21500, 3072
worker, 0, 16, 5296, 0.030761, 331, 451, 177
worker, 1, 14, 9455, 0.054918, 675, 963, 395
worker, 2, 16, 162559, 0.944197, 10159, 49799, 1907
worker, 3, 12, 140865, 0.818191, 11738, 38968, 1422
worker, 0, 16, 4356, 0.025301, 272, 457, 123
worker, 1, 12, 8809, 0.051166, 734, 1087, 402
worker, 2, 16, 173585, 1.008239, 10849, 46294, 664
worker, 3, 12, 42799, 0.248591, 3566, 17847, 514
worker, 0, 16, 4717, 0.027398, 294, 513, 184
worker, 1, 2, 1554, 0.009026, 777, 874, 680
worker, 2, 16, 282916, 1.643270, 17682, 125913, 3080
worker, 3, 12, 106547, 0.618860, 8878, 23050, 2759
worker, 0, 16, 4565, 0.026515, 285, 464, 104
worker, 1, 2, 1277, 0.007417, 638, 736, 541
worker, 2, 16, 188594, 1.095417, 11787, 39241, 3424
worker, 3, 12, 56740, 0.329565, 4728, 9330, 1912

Schedule calls
Trigger, Occurrences
runner.nextIteration, 13
runner.done, 1
worker.next, 4
worker.next, 4
worker.next, 4
worker.next, 4
worker.next, 4
worker.next, 4
worker.next, 4
worker.next, 4
worker.next, 4
worker.next, 4
worker.next, 4
worker.next, 4
worker.next, 4
worker.next, 4
worker.next, 4
worker.next, 4
worker.next, 4
worker.next, 4
worker.next, 4
worker.next, 4
worker.next, 4
worker.next, 4
worker.next, 4
worker.next, 4
worker.next, 4
worker.next, 4
worker.next, 4
worker.next, 4
worker.next, 4
worker.next, 4
worker.next, 4
worker.next, 4
worker.next, 4
worker.next, 4
worker.next, 4
worker.next, 4
worker.next, 4
worker.next, 4
worker.next, 4
worker.next, 4
worker.next, 4
worker.next, 4
worker.next, 4
worker.next, 4
worker.next, 3
worker.next, 4
worker.next, 4
worker.next, 4
worker.next, 4
worker.next, 4
worker.next, 4
worker.next, 4
worker.next, 4
worker.next, 4
worker.next, 4
worker.next, 3
worker.next, 4
worker.next, 4
worker.next, 4
worker.next, 4
worker.next, 4
worker.next, 3
worker.next, 4
worker.next, 4
worker.next, 4
worker.next, 4
worker.next, 4
worker.next, 4
worker.next, 4
worker.next, 4
worker.next, 4
worker.next, 4
worker.next, 4
worker.next, 4
worker.next, 3
worker.next, 4
worker.next, 4
worker.next, 3
worker.next, 4
worker.next, 4
worker.next, 4
worker.next, 4
worker.next, 3
worker.next, 4
worker.next, 4
worker.next, 4
worker.next, 4
worker.next, 4
worker.next, 4
worker.next, 4
worker.next, 4
worker.next, 4
worker.next, 4
worker.next, 4
worker.next, 4
worker.next, 4
worker.next, 4
worker.next, 4
worker.next, 4
worker.next, 4
worker.next, 4
worker.next, 4
worker.next, 4
worker.next, 4
worker.next, 4
worker.next, 4
worker.next, 4
worker.next, 4
worker.next, 4
worker.next, 4
worker.next, 3
worker.next, 4
worker.next, 4
worker.next, 4
worker.next, 4
worker.next, 4
worker.next, 4
worker.next, 4
worker.next, 4
worker.next, 4
