Start time:, 1647328255902809191
End time:, 1647328255928152559
Total time:, 25343368

Reaction Executions
Reactor, Reaction, Occurrences, Total Time, Pct Total Time, Avg Time, Max Time, Min Time
worker, 2, 15, 1843478, 7.274006, 122898, 564688, 1970
worker, 3, 12, 736253, 2.905111, 61354, 290028, 1473
worker, 0, 15, 5986, 0.023620, 399, 1083, 182
worker, 1, 14, 16056, 0.063354, 1146, 4216, 429
worker, 2, 15, 2282352, 9.005717, 152156, 520171, 6492
worker, 3, 12, 1801927, 7.110053, 150160, 471072, 4850
worker, 0, 15, 6486, 0.025592, 432, 785, 308
worker, 1, 3, 2430, 0.009588, 810, 962, 680
worker, 2, 15, 1457121, 5.749516, 97141, 405924, 807
worker, 3, 12, 1775435, 7.005521, 147952, 719261, 1440
worker, 0, 15, 6182, 0.024393, 412, 920, 185
worker, 1, 3, 4549, 0.017949, 1516, 1867, 1216
worker, 2, 15, 1073041, 4.234011, 71536, 315838, 1654
worker, 3, 12, 1127119, 4.447392, 93926, 440433, 1704
worker, 0, 15, 4705, 0.018565, 313, 752, 132
worker, 1, 1, 957, 0.003776, 957, 957, 957
worker, 2, 15, 2440887, 9.631265, 162725, 530437, 1164
worker, 3, 12, 1475183, 5.820785, 122931, 467969, 1676
worker, 0, 15, 3662, 0.014450, 244, 544, 120
worker, 1, 3, 3476, 0.013716, 1158, 1449, 758
worker, 2, 15, 1674320, 6.606541, 111621, 557713, 1557
worker, 3, 12, 1970201, 7.774030, 164183, 460883, 666
worker, 0, 15, 5533, 0.021832, 368, 531, 309
worker, 1, 14, 11010, 0.043443, 786, 1015, 385
worker, 2, 15, 857380, 3.383055, 57158, 573034, 5003
worker, 3, 12, 1489623, 5.877763, 124135, 484622, 1640
worker, 0, 15, 5867, 0.023150, 391, 889, 190
worker, 1, 14, 13299, 0.052475, 949, 1408, 616
worker, 2, 15, 1249294, 4.929471, 83286, 346413, 1338
worker, 3, 12, 757544, 2.989121, 63128, 365368, 1203
worker, 0, 15, 6790, 0.026792, 452, 1066, 181
worker, 1, 12, 12441, 0.049090, 1036, 1915, 724
worker, 2, 15, 936975, 3.697121, 62465, 285584, 1516
worker, 3, 12, 1148570, 4.532034, 95714, 734760, 889
worker, 0, 15, 6348, 0.025048, 423, 933, 106
worker, 1, 14, 14932, 0.058919, 1066, 1430, 702
worker, 2, 15, 753049, 2.971385, 50203, 243087, 4963
worker, 3, 12, 1941217, 7.659665, 161768, 736857, 3603
worker, 0, 15, 5413, 0.021359, 360, 545, 210
worker, 1, 14, 14009, 0.055277, 1000, 2970, 344
worker, 2, 15, 1273506, 5.025007, 84900, 307470, 1512
worker, 3, 12, 936380, 3.694773, 78031, 357325, 870
worker, 0, 15, 6391, 0.025218, 426, 800, 245
worker, 1, 14, 12300, 0.048533, 878, 1184, 478
worker, 2, 15, 1493043, 5.891257, 99536, 476876, 3847
worker, 3, 12, 1284078, 5.066722, 107006, 489399, 877
worker, 0, 15, 7074, 0.027913, 471, 792, 187
worker, 1, 14, 15537, 0.061306, 1109, 1615, 591
worker, 2, 15, 567365, 2.238712, 37824, 255777, 3194
worker, 3, 12, 1778291, 7.016790, 148190, 495878, 1888
worker, 0, 15, 7104, 0.028031, 473, 1113, 168
worker, 1, 2, 1854, 0.007316, 927, 966, 888
worker, 2, 15, 1864340, 7.356323, 124289, 644248, 4034
worker, 3, 12, 1121206, 4.424061, 93433, 492761, 5145
worker, 0, 15, 5432, 0.021434, 362, 821, 117
worker, 1, 2, 1993, 0.007864, 996, 1125, 868
worker, 2, 15, 1590460, 6.275646, 106030, 391861, 4344
worker, 3, 12, 538532, 2.124943, 44877, 237771, 6984
worker, 0, 15, 5005, 0.019749, 333, 446, 174
worker, 1, 2, 1590, 0.006274, 795, 824, 766
worker, 2, 15, 1992674, 7.862704, 132844, 536495, 1443
worker, 3, 12, 1509303, 5.955416, 125775, 391271, 787
worker, 0, 15, 6619, 0.026117, 441, 1141, 140
worker, 1, 2, 1575, 0.006215, 787, 830, 745
worker, 2, 15, 976249, 3.852089, 65083, 265019, 2125
worker, 3, 12, 483021, 1.905907, 40251, 392550, 770
worker, 0, 15, 4501, 0.017760, 300, 418, 226
worker, 1, 14, 12767, 0.050376, 911, 1346, 437
worker, 2, 15, 1647328255906408404, 6500036837670.542969, 109821883727093893, 1647328255905106271, 1435
worker, 3, 12, 350174, 1.381718, 29181, 212413, 977
worker, 0, 15, 4947, 0.019520, 329, 576, 136
worker, 1, 12, 10603, 0.041837, 883, 1570, 470
worker, 2, 15, 899575, 3.549548, 59971, 299195, 2017
worker, 3, 12, 1460698, 5.763630, 121724, 432333, 469
worker, 0, 15, 5894, 0.023257, 392, 637, 160
worker, 1, 15, 12083, 0.047677, 805, 1272, 457
worker, 2, 15, 754152, 2.975737, 50276, 244659, 1133
worker, 3, 12, 483002, 1.905832, 40250, 298067, 633
worker, 0, 15, 4935, 0.019473, 329, 497, 178
